485,289,288,289,288,289,128,129,288,289,288,289,128,256,97,98,99,100,257,129,288,289,288,289,128,129,288,289,288,289,128,129,288,289,288,289,128,129,288,289,288,289,128,224,225,224,225,224,225,129,288,289,288,289,128,129,288,289,288,289,128,129,288,289,288,289,128,129,288,289,288,289,128,129,288,289,288,289,128,129,288,289,288,289,288,485
453,257,256,257,256,257,11,12,256,257,256,257,128,224,102,103,104,105,225,129,256,257,256,257,11,12,256,257,256,257,11,12,256,257,256,257,11,12,256,257,256,257,128,256,257,256,257,256,257,129,256,257,256,257,11,12,256,257,256,257,11,12,256,257,256,257,11,12,256,257,256,257,11,12,256,257,256,257,11,12,256,257,256,257,256,453
485,289,288,289,288,289,43,44,288,289,288,289,128,256,134,135,136,137,257,129,288,289,288,289,43,44,288,289,288,289,43,44,288,289,288,289,43,44,288,289,288,289,128,224,225,224,225,224,225,129,288,289,288,289,43,44,288,289,288,289,43,44,288,289,288,289,43,44,288,289,288,289,43,44,288,289,288,289,43,44,288,289,288,289,288,485
453,257,256,257,256,257,75,76,256,257,256,257,128,224,225,224,225,224,225,129,256,257,256,257,423,424,423,424,423,424,423,424,256,257,256,257,75,76,256,257,256,257,128,256,257,256,257,256,257,129,256,257,256,257,75,76,256,257,256,257,75,76,256,257,256,257,75,76,256,257,256,257,75,76,256,257,256,257,75,76,256,257,256,257,256,453
485,289,288,289,288,289,107,108,288,289,288,289,128,256,257,256,257,256,257,129,288,289,288,289,107,108,288,289,288,289,107,108,288,289,288,289,107,108,288,289,288,289,128,224,225,224,225,224,225,129,288,289,288,289,107,108,288,289,288,289,107,108,288,289,288,289,107,108,288,289,288,289,107,108,288,289,288,289,107,108,288,289,288,289,288,485
453,257,256,257,256,257,160,161,256,257,256,257,128,224,225,224,225,224,225,129,256,257,256,257,160,161,256,257,256,257,160,161,256,257,256,257,160,161,256,257,256,257,128,256,257,256,257,256,257,129,256,257,256,257,160,161,256,257,256,257,160,161,256,257,256,257,160,161,256,257,256,257,160,161,256,257,256,257,160,161,256,257,256,257,256,453
485,289,288,289,288,289,192,193,288,289,288,289,128,256,257,256,257,256,257,129,288,289,288,289,192,193,288,289,288,289,192,193,288,289,288,289,192,193,288,289,288,289,128,224,225,224,225,224,225,129,288,289,288,289,192,193,288,289,288,289,192,193,288,289,288,289,192,193,288,289,288,289,192,193,288,289,288,289,192,193,288,289,288,289,288,485
453,364,356,357,352,353,354,355,356,357,352,353,363,224,225,224,225,224,225,364,356,357,352,353,354,355,356,357,352,353,354,355,356,357,352,353,363,129,256,257,256,257,128,256,257,256,257,256,257,129,256,257,256,257,128,364,356,357,352,353,354,355,356,357,352,353,354,355,356,357,352,353,354,355,356,357,352,353,354,355,356,357,352,353,364,485
485,387,388,389,384,385,386,387,388,389,384,385,386,422,422,422,422,422,422,387,388,389,384,385,386,387,388,389,384,385,386,387,388,389,384,385,386,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,387,388,389,384,385,386,387,388,389,384,385,386,387,388,389,384,385,386,387,388,389,384,385,386,387,388,389,384,385,386,453
453,419,420,421,416,417,418,419,420,421,416,417,418,422,422,422,422,422,422,419,420,421,416,417,418,419,420,421,416,417,418,419,420,421,416,417,418,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,419,420,421,416,417,418,419,420,421,416,417,418,419,420,421,416,417,418,419,420,421,416,417,418,419,420,421,416,417,418,485
485,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,453
